ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
461552,Female,Yes,38,Yes,Artist,"",Average,2.0,Cat_6
459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6
466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6
461800,Female,No,36,Yes,Doctor,4.0,Low,1.0,Cat_2
460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6
460189,Male,No,33,No,Entertainment,14.0,Low,1.0,Cat_6
459031,Male,Yes,43,No,Executive,1.0,High,5.0,Cat_4
459031,Male,Yes,43,No,Executive,1.0,High,5.0,Cat_4
460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6
460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,Cat_6
467201,Female,No,33,Yes,Engineer,"",Low,5.0,Cat_7
467201,Female,No,33,Yes,Engineer,"",Low,5.0,Cat_7
462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6
464964,Female,Yes,71,No,Artist,"",High,2.0,Cat_4
462317,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4
467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6
463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6
463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6
459392,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6
467743,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1
463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6
463099,Male,Yes,85,Yes,Lawyer,"",Low,1.0,Cat_6
462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2
463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2
459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6
463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4
466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2
465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4
465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6
459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6
464618,Male,"",35,Yes,Artist,5.0,Low,1.0,Cat_6
459655,Male,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6
460721,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
460721,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6
466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,Cat_6
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6
462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6
465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3
465297,Male,Yes,88,No,"","",High,3.0,Cat_6
465297,Male,Yes,88,No,"","",High,3.0,Cat_6
464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4
461136,Male,No,59,Yes,Artist,1.0,Low,1.0,Cat_6
460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3
460466,Female,No,19,No,Healthcare,8.0,Low,"",Cat_6
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4
466737,Male,No,33,No,Entertainment,1.0,Low,"",Cat_6
466737,Male,No,33,No,Entertainment,1.0,Low,"",Cat_6
459153,Female,Yes,75,Yes,"",0.0,High,2.0,Cat_6
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6
465862,Female,"",50,Yes,Artist,8.0,Average,1.0,Cat_6
465862,Female,"",50,Yes,Artist,8.0,Average,1.0,Cat_6
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2
467571,Male,No,23,No,Marketing,0.0,Low,"",""
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6
466274,Male,Yes,69,Yes,Executive,0.0,Low,"",Cat_6
467499,Male,Yes,40,Yes,Artist,"",Low,3.0,Cat_6
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6
459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4
466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6
466094,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6
467151,Male,No,37,No,Entertainment,"",Low,1.0,Cat_6
463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6
464330,Male,No,38,Yes,Artist,"",Low,2.0,Cat_6
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6
467736,Female,Yes,79,Yes,Lawyer,4.0,High,"",Cat_6
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6
466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6
463062,Female,Yes,37,Yes,Artist,"",Average,3.0,Cat_6
459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6
459302,Female,Yes,57,Yes,Artist,"",Average,4.0,Cat_2
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6
467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6
463401,Female,No,18,No,Healthcare,"",Low,3.0,Cat_3
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6
463453,Male,No,27,Yes,Healthcare,"",Low,4.0,Cat_6
463453,Male,No,27,Yes,Healthcare,"",Low,4.0,Cat_6
466795,Male,"",55,Yes,Entertainment,"",Average,5.0,Cat_6
461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6
463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6
462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6
461782,Female,Yes,45,Yes,Artist,"",High,5.0,Cat_6
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4
464216,Male,Yes,51,Yes,Artist,"",High,3.0,Cat_6
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4
466979,Female,Yes,39,Yes,Homemaker,"",Low,1.0,Cat_3
467077,Male,"",61,Yes,Artist,1.0,Average,5.0,Cat_6
467077,Male,"",61,Yes,Artist,1.0,Average,5.0,Cat_6
463481,Female,Yes,37,Yes,Artist,"",Average,3.0,Cat_7
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
467637,Male,No,36,Yes,Engineer,"",Low,2.0,Cat_3
467637,Male,No,36,Yes,Engineer,"",Low,2.0,Cat_3
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6
466041,Female,Yes,52,"",Engineer,1.0,Low,1.0,Cat_4
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6
460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6
465801,Male,"",37,Yes,Doctor,8.0,Low,6.0,Cat_6
465801,Male,"",37,Yes,Doctor,8.0,Low,6.0,Cat_6
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4
464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6
463170,Female,"",33,Yes,Healthcare,0.0,Low,5.0,Cat_3
462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6
466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6
463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6
462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6
460739,Male,Yes,41,Yes,Executive,"",High,5.0,Cat_6
460739,Male,Yes,41,Yes,Executive,"",High,5.0,Cat_6
462148,Male,Yes,62,Yes,Artist,0.0,Average,"",Cat_4
462148,Male,Yes,62,Yes,Artist,0.0,Average,"",Cat_4
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6
466926,Male,No,20,No,Healthcare,0.0,Low,"",Cat_6
464422,Male,No,59,No,Entertainment,"",Low,1.0,Cat_3
459843,Male,Yes,52,No,Artist,"",Average,6.0,Cat_6
459653,Female,No,25,Yes,"",8.0,Low,1.0,Cat_6
464249,Male,Yes,80,No,Lawyer,"",High,2.0,Cat_6
464249,Male,Yes,80,No,Lawyer,"",High,2.0,Cat_6
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4
463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4
464986,Male,Yes,67,No,Lawyer,"",High,2.0,Cat_6
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5
459314,Male,Yes,46,Yes,Artist,"",Average,4.0,Cat_6
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6
460564,Female,Yes,28,"",Homemaker,6.0,Average,3.0,Cat_3
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7
466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2
463760,Female,No,27,No,Doctor,1.0,Low,"",""
461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2
462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6
461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2
467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6
458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4
466844,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6
460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6
461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6
461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6
467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6
459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6
459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6
459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6
461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6
463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6
462530,Female,Yes,37,Yes,Artist,"",High,2.0,Cat_6
459684,Male,Yes,52,Yes,Entertainment,"",Average,3.0,Cat_6
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6
466759,Female,No,26,No,Healthcare,3.0,Low,"",Cat_6
467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2
464899,Female,No,22,"",Healthcare,8.0,Low,5.0,Cat_4
464899,Female,No,22,"",Healthcare,8.0,Low,5.0,Cat_4
461917,Male,Yes,79,"",Lawyer,1.0,Low,1.0,Cat_6
467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7
466264,Male,Yes,33,Yes,"",0.0,Low,2.0,Cat_3
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6
463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3
460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2
465830,Female,Yes,52,No,"",7.0,Average,7.0,Cat_4
462889,Male,Yes,33,No,Executive,"",High,4.0,Cat_6
462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6
462101,Male,Yes,53,Yes,Artist,"",Average,3.0,Cat_6
459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6
459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7
465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6
467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6
463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6
461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3
462273,Female,No,41,Yes,Entertainment,1.0,Low,"",Cat_6
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6
464409,Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2
466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5
462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4
461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6
467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3
459235,Male,Yes,55,No,Entertainment,1.0,Low,"",Cat_4
461377,Female,Yes,57,Yes,Artist,"",Low,1.0,Cat_6
462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6
460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3
466036,Female,Yes,89,Yes,Lawyer,1.0,Low,"",Cat_6
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6
466871,Male,Yes,43,Yes,Executive,"",High,4.0,Cat_6
466878,Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6
462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6
462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6
464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6
467436,Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6
464284,Female,Yes,42,Yes,Artist,"",Low,"",Cat_4
464284,Female,Yes,42,Yes,Artist,"",Low,"",Cat_4
462895,Male,No,32,No,Entertainment,1.0,Low,3.0,Cat_7
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6
464840,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_4
464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4
463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6
463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6
461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6
461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6
461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6
466181,Male,Yes,46,Yes,Entertainment,1.0,Low,2.0,Cat_3
466741,Female,"",53,No,Artist,9.0,Low,2.0,Cat_6
465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2
465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6
466118,Female,Yes,36,No,Engineer,1.0,Low,3.0,Cat_4
459550,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4
459550,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4
464228,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2
461593,Female,Yes,37,Yes,Doctor,9.0,Average,2.0,Cat_6
461949,Female,No,38,No,Artist,14.0,Low,1.0,Cat_6
