Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDC29,8.39,Regular,0.024201083999999998,Frozen Foods,112.6176,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCB55,15.7,Low Fat,0.160529322,Household,59.2562,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCX30,16.7,Low Fat,0.026771204,Household,246.3776,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
DRN36,"",Low Fat,0.049934854,Soft Drinks,95.0752,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDD03,13.3,Low Fat,0.079739853,Dairy,233.03,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDF09,6.215,Low Fat,0.012167793,Fruits and Vegetables,37.4848,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDF09,6.215,Low Fat,0.012167793,Fruits and Vegetables,37.4848,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS33,6.67,Regular,0.0,Snack Foods,90.5514,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDS33,6.67,Regular,0.0,Snack Foods,90.5514,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDP59,20.85,Regular,0.05646571400000001,Breads,103.6648,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDD39,"",Low Fat,0.12283217199999999,Dairy,217.685,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD39,"",Low Fat,0.12283217199999999,Dairy,217.685,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD39,"",Low Fat,0.12283217199999999,Dairy,217.685,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDJ04,18.0,Low Fat,0.12495901300000001,Frozen Foods,116.5124,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDJ04,18.0,Low Fat,0.12495901300000001,Frozen Foods,116.5124,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT19,7.59,Regular,0.145335007,Fruits and Vegetables,173.108,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDW14,8.3,Regular,0.038211537000000004,Dairy,87.7198,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCN05,8.235,Low Fat,0.014456938,Health and Hygiene,184.795,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDZ37,8.1,Regular,0.019768503,Canned,88.6198,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDZ37,8.1,Regular,0.019768503,Canned,88.6198,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRH11,5.98,Low Fat,0.075675438,Hard Drinks,53.3614,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
DRL60,8.52,Low Fat,0.02705936,Soft Drinks,153.3682,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
NCF31,9.13,Low Fat,0.051928034000000005,Household,151.4024,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDD59,10.5,Regular,0.0,Starchy Foods,78.296,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDP09,"",Low Fat,0.033725742999999996,Snack Foods,211.6902,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCA18,10.1,Low Fat,0.056077574000000005,Household,117.8492,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCE07,8.18,Low Fat,0.0,Household,140.5154,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDM45,8.655,Regular,0.088178053,Snack Foods,122.6756,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDQ32,17.85,Regular,0.046608497,Fruits and Vegetables,122.9388,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDI34,10.65,Regular,0.085119855,Snack Foods,229.8668,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDE14,13.65,Regular,0.031418984,Canned,99.27,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ49,11.0,Regular,0.133034816,Canned,222.0798,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDS24,20.85,Regular,0.062172698,Baking Goods,90.2514,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCL41,12.35,Low Fat,0.041737627,Health and Hygiene,33.1216,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDN33,6.305,Regular,0.12301331,Snack Foods,93.2436,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDN33,6.305,Regular,0.12301331,Snack Foods,93.2436,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCF42,17.35,Low Fat,0.280164929,Household,177.5712,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDO36,19.7,Low Fat,0.07803497599999999,Baking Goods,178.06599999999997,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDY04,17.7,Regular,0.042649476,Frozen Foods,162.721,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDH28,15.85,Regular,0.110202066,Frozen Foods,39.7506,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDG05,11.0,Regular,0.088025298,Frozen Foods,158.063,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRD12,"",Low Fat,0.0,Soft Drinks,89.4146,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDD02,16.6,Low Fat,0.084176826,Canned,118.0124,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDD02,16.6,Low Fat,0.084176826,Canned,118.0124,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCX18,14.15,Low Fat,0.0,Household,196.31099999999998,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDW48,18.0,Low Fat,0.008533716,Baking Goods,78.5618,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDR09,"",Low Fat,0.077348214,Snack Foods,259.7962,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDB32,20.6,Low Fat,0.023548476000000002,Fruits and Vegetables,93.3778,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDP11,15.85,Low Fat,0.069043044,Breads,218.7166,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCJ19,"",Low Fat,0.117607719,Others,55.2588,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
DRH11,"",Low Fat,0.075192072,Hard Drinks,56.0614,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
NCK17,11.0,Low Fat,0.03786331,Health and Hygiene,40.948,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCK17,11.0,Low Fat,0.03786331,Health and Hygiene,40.948,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDD03,13.3,Low Fat,0.07979117599999999,Dairy,232.73,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDT50,6.75,Regular,0.10821852,Dairy,96.3752,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDT50,6.75,Regular,0.10821852,Dairy,96.3752,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDT50,6.75,Regular,0.10821852,Dairy,96.3752,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCN06,8.39,Low Fat,0.20168772,Household,162.8868,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCN06,8.39,Low Fat,0.20168772,Household,162.8868,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
DRF01,"",Low Fat,0.174232377,Soft Drinks,146.6102,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
FDY13,"",Low Fat,0.052749199000000004,Canned,74.967,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDI58,7.64,Regular,0.071104408,Snack Foods,95.012,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH46,6.935,Regular,0.041282286,Snack Foods,103.5332,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDH46,6.935,Regular,0.041282286,Snack Foods,103.5332,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDY04,"",Regular,0.042270750999999995,Frozen Foods,162.52100000000002,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY04,"",Regular,0.042270750999999995,Frozen Foods,162.52100000000002,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDG57,14.7,Low Fat,0.072284689,Fruits and Vegetables,49.8034,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDC29,"",Regular,0.024088444,Frozen Foods,112.7176,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
NCZ41,19.85,Low Fat,0.06440905599999999,Health and Hygiene,126.7704,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
NCZ41,19.85,Low Fat,0.06440905599999999,Health and Hygiene,126.7704,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDB03,17.75,Regular,0.157075658,Dairy,240.5538,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDN25,"",Regular,0.107110465,Breakfast,55.5588,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCN05,8.235,Low Fat,0.014459672,Health and Hygiene,181.895,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCN05,8.235,Low Fat,0.014459672,Health and Hygiene,181.895,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDI52,18.7,Low Fat,0.10459102699999999,Frozen Foods,121.4072,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDA16,6.695,Low Fat,0.03408026,Frozen Foods,220.8456,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDI21,5.59,Regular,0.056555715,Snack Foods,62.6168,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDB35,12.3,Regular,0.064882207,Starchy Foods,93.8804,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDU14,17.75,Low Fat,0.034752647000000005,Dairy,248.775,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDN39,19.35,Regular,0.06589099799999999,Meat,167.0816,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDI02,15.7,Regular,0.114565093,Canned,112.0202,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDE35,7.06,Regular,0.043863865,Starchy Foods,59.5904,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDE35,7.06,Regular,0.043863865,Starchy Foods,59.5904,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDT46,11.35,Low Fat,0.0,Snack Foods,52.4008,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRD12,6.96,Low Fat,0.077630199,Soft Drinks,90.9146,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDJ36,14.5,Regular,0.214681063,Baking Goods,102.7332,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDU20,19.35,Regular,0.021439694,Fruits and Vegetables,119.7098,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDK09,15.2,Low Fat,0.153592956,Snack Foods,228.0352,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDY57,20.2,Regular,0.12123130800000001,Snack Foods,97.5752,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDD51,"",Low Fat,0.119371835,Dairy,45.2744,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDC52,11.15,Regular,0.008296692,Dairy,150.6708,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDY20,12.5,Regular,0.08187986400000001,Fruits and Vegetables,91.7488,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA13,15.85,Low Fat,0.078540095,Canned,36.3506,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDU51,20.2,Regular,0.097059596,Meat,178.6028,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDK50,7.96,Low Fat,0.028478742,Canned,161.8894,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDH40,11.6,Regular,0.132111921,Frozen Foods,82.2276,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDZ21,17.6,Regular,0.03928284,Snack Foods,94.641,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDZ21,17.6,Regular,0.03928284,Snack Foods,94.641,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDQ24,15.7,Low Fat,0.07396678599999999,Baking Goods,250.5724,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDW52,"",Regular,0.037340835,Frozen Foods,163.1526,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL36,"",Low Fat,0.075707087,Baking Goods,88.18299999999999,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDL36,"",Low Fat,0.075707087,Baking Goods,88.18299999999999,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDY02,8.945,Regular,0.146701312,Dairy,262.291,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDV15,10.3,Low Fat,0.146999264,Meat,103.7648,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDV15,10.3,Low Fat,0.146999264,Meat,103.7648,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDE17,20.1,Regular,0.054763518,Frozen Foods,150.9366,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDJ08,11.1,Low Fat,0.11112293599999999,Fruits and Vegetables,189.2846,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCN53,5.175,Low Fat,0.030330202,Health and Hygiene,35.4874,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCN53,5.175,Low Fat,0.030330202,Health and Hygiene,35.4874,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDC16,11.5,Regular,0.0,Dairy,88.25399999999999,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDY52,6.365,Low Fat,0.0,Frozen Foods,59.7536,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRG39,14.15,Low Fat,0.042180995,Dairy,52.0982,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDX58,13.15,Low Fat,0.073251428,Snack Foods,181.695,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDT28,13.3,Low Fat,0.063513272,Frozen Foods,149.9708,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDH52,9.42,Regular,0.044151435,Frozen Foods,61.5194,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH52,9.42,Regular,0.044151435,Frozen Foods,61.5194,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDY48,14.0,Low Fat,0.023831558,Baking Goods,103.1332,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCP30,20.5,Low Fat,0.032762495,Household,40.0822,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDD08,8.3,Low Fat,0.035347676,Fruits and Vegetables,38.0506,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCG42,19.2,Low Fat,0.041291929,Household,130.131,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDU04,7.93,Low Fat,0.005557062,Frozen Foods,122.1414,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDQ47,7.155,Regular,0.168871496,Breads,34.3874,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDB14,20.25,Regular,0.10314237300000001,Canned,94.61200000000001,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDB14,20.25,Regular,0.10314237300000001,Canned,94.61200000000001,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDV45,"",Low Fat,0.07887225099999999,Snack Foods,189.5556,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDR23,15.85,Low Fat,0.082120687,Breads,177.437,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDK33,"",Low Fat,0.011180843000000001,Snack Foods,213.456,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN21,18.6,Low Fat,0.076841095,Snack Foods,162.2236,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDH56,9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDU58,"",Regular,0.028871235,Snack Foods,188.7898,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCG18,"",Low Fat,0.02286663,Household,102.8332,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDQ26,"",Regular,0.067543727,Dairy,57.2562,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRL47,"",Low Fat,0.038549197,Hard Drinks,127.5362,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
NCD54,21.1,Low Fat,0.029173031000000002,Household,145.7786,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDL57,15.1,Regular,0.067020992,Snack Foods,260.3304,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDD57,18.1,Low Fat,0.022395357,Fruits and Vegetables,96.5094,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDX47,6.55,Regular,0.034604342999999996,Breads,157.8288,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDP44,16.5,Regular,0.079698503,Fruits and Vegetables,100.6332,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDH60,"",Regular,0.141360118,Baking Goods,197.31099999999998,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDR02,16.7,Low Fat,0.036933417,Dairy,109.1886,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDR02,16.7,Low Fat,0.036933417,Dairy,109.1886,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDO24,11.1,Low Fat,0.294948897,Baking Goods,159.0604,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCH07,"",Low Fat,0.162248011,Household,160.4604,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
DRP35,18.85,Low Fat,0.09086729699999999,Hard Drinks,127.3336,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
DRF27,"",Low Fat,0.02827966,Dairy,152.234,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
DRF27,"",Low Fat,0.02827966,Dairy,152.234,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
NCR18,"",Low Fat,0.020388413,Household,44.4112,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDF44,"",Regular,0.059438787,Fruits and Vegetables,130.9968,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDX56,17.1,Regular,0.074059474,Fruits and Vegetables,209.0638,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ09,"",Low Fat,0.057850699000000005,Snack Foods,113.2834,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCG55,16.25,Low Fat,0.039207025,Household,116.1176,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
NCG55,16.25,Low Fat,0.039207025,Household,116.1176,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDV14,19.85,Low Fat,0.044489064,Dairy,89.4856,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDV14,19.85,Low Fat,0.044489064,Dairy,89.4856,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDV14,19.85,Low Fat,0.044489064,Dairy,89.4856,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRD12,6.96,Low Fat,0.077350112,Soft Drinks,91.4146,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDP23,6.71,Low Fat,0.03565903,Breads,218.3166,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDY02,8.945,Regular,0.087629354,Dairy,263.491,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRM37,15.35,Low Fat,0.096943078,Soft Drinks,196.5768,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRM37,15.35,Low Fat,0.096943078,Soft Drinks,196.5768,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRM37,15.35,Low Fat,0.096943078,Soft Drinks,196.5768,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
NCV41,14.35,Low Fat,0.017065268,Health and Hygiene,109.5228,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDG44,6.13,Low Fat,0.10217162699999999,Fruits and Vegetables,53.8298,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRG13,17.25,Low Fat,0.037337632,Soft Drinks,163.7526,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
NCD06,13.0,Low Fat,0.09924262199999999,Household,46.306000000000004,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDW22,"",Regular,0.030143704,Snack Foods,222.0114,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE05,10.895,Regular,0.032454046,Frozen Foods,144.8102,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDE44,14.65,Low Fat,0.171355643,Fruits and Vegetables,47.6692,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDS52,"",Low Fat,0.009585169000000001,Frozen Foods,102.5016,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDI32,17.7,Low Fat,0.0,Fruits and Vegetables,115.0834,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
NCP53,14.75,Low Fat,0.033076388,Health and Hygiene,237.2906,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
NCI31,"",Low Fat,0.142393355,Others,36.419000000000004,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDH33,12.85,Low Fat,0.121702394,Snack Foods,42.7428,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCS54,"",Low Fat,0.00994477,Household,177.83700000000002,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCS54,"",Low Fat,0.00994477,Household,177.83700000000002,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCH07,13.15,Low Fat,0.092811105,Household,159.7604,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDC26,10.195,Low Fat,0.211539389,Canned,110.9886,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
DRJ47,18.25,Low Fat,0.04443056099999999,Hard Drinks,174.208,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
DRJ47,18.25,Low Fat,0.04443056099999999,Hard Drinks,174.208,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
FDQ04,6.4,Low Fat,0.14186016099999998,Frozen Foods,41.0796,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC11,20.5,Low Fat,0.142370445,Starchy Foods,90.6172,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDQ39,14.8,Low Fat,0.13564792,Meat,190.8846,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDB33,17.75,Low Fat,0.014602836999999999,Fruits and Vegetables,158.6262,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU27,18.6,Regular,0.28701714,Meat,48.8376,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCS30,5.945,Low Fat,0.093214866,Household,129.1652,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDR52,12.65,Regular,0.07603021,Frozen Foods,189.0846,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCQ53,17.6,Low Fat,0.018943666,Health and Hygiene,237.359,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDN28,5.88,Regular,0.030371121,Frozen Foods,101.79899999999999,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDN28,5.88,Regular,0.030371121,Frozen Foods,101.79899999999999,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT03,21.25,Low Fat,0.01001904,Meat,184.6608,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDY57,20.2,Regular,0.121254236,Snack Foods,94.5752,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRM23,16.6,Low Fat,0.136286138,Hard Drinks,171.4422,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
FDZ07,"",Regular,0.164391573,Fruits and Vegetables,62.8194,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDU04,7.93,Low Fat,0.0,Frozen Foods,121.8414,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCH42,6.86,Low Fat,0.036530411,Household,227.801,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDH56,9.8,Regular,0.063946629,Fruits and Vegetables,116.6492,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRI03,6.03,Low Fat,0.022684799999999998,Dairy,178.1028,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDD14,20.7,Low Fat,0.170152831,Canned,182.6266,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDN02,16.5,Low Fat,0.073827748,Canned,208.8638,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ45,"",Regular,0.010864186000000001,Snack Foods,185.3608,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE51,"",Regular,0.168901843,Dairy,43.4086,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDE51,"",Regular,0.168901843,Dairy,43.4086,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDU37,9.5,Regular,0.0,Canned,79.596,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDS13,6.465,Low Fat,0.124758619,Canned,264.1884,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRM23,"",Low Fat,0.0,Hard Drinks,171.7422,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
NCW42,18.2,Low Fat,0.058707159,Household,220.5456,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCV29,11.8,Low Fat,0.038235337,Health and Hygiene,177.5686,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
