ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7
465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6
465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6
464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4
465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4
465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4
463025,Male,Yes,40,No,Executive,7.0,Low,4.0,Cat_6
465722,Male,Yes,47,No,"",1.0,Low,5.0,Cat_3
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6
459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6
466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3
465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6
465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6
465408,Male,No,30,No,Executive,"",Low,4.0,Cat_6
464335,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6
461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
464663,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6
467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6
461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6
461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6
461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6
462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4
460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6
461023,Male,Yes,65,No,Lawyer,"",High,2.0,Cat_3
463240,Female,Yes,53,No,Engineer,0.0,Average,3.0,Cat_6
461126,Female,No,28,Yes,Homemaker,"",Low,2.0,Cat_4
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6
465998,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6
464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6
460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6
459650,Male,Yes,38,Yes,Entertainment,"",Low,2.0,Cat_6
466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3
466683,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3
466683,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3
467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6
466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3
466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6
461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6
459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3
463357,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6
465336,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4
461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4
461192,Female,Yes,46,Yes,Artist,"",High,"",Cat_6
462285,Male,Yes,48,Yes,Doctor,"",Low,2.0,""
463044,Male,Yes,80,Yes,Lawyer,"",High,2.0,Cat_6
463086,Male,No,33,Yes,Artist,8.0,Low,"",Cat_5
460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3
464649,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4
466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4
466736,Female,No,20,No,Healthcare,1.0,Low,"",Cat_6
466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3
463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6
467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6
459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6
466520,Male,"",61,"",Engineer,2.0,Average,2.0,Cat_3
467646,Male,No,31,No,Healthcare,"",Low,7.0,Cat_6
463514,Male,Yes,63,Yes,Entertainment,"",Average,2.0,Cat_6
463514,Male,Yes,63,Yes,Entertainment,"",Average,2.0,Cat_6
465105,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6
459145,Male,Yes,88,No,Lawyer,"",Low,1.0,Cat_2
461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5
464793,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4
462799,Male,No,26,No,Healthcare,"",Low,"",Cat_5
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
465257,Male,No,20,"",Healthcare,4.0,Low,5.0,Cat_2
465257,Male,No,20,"",Healthcare,4.0,Low,5.0,Cat_2
464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6
467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6
467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4
466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2
461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4
459973,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6
464260,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6
459050,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6
465503,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6
464609,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6
466703,Female,Yes,46,Yes,Homemaker,0.0,Average,"",Cat_6
459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6
462033,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_6
464655,Male,Yes,39,Yes,"",0.0,Average,5.0,Cat_4
464655,Male,Yes,39,Yes,"",0.0,Average,5.0,Cat_4
462822,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6
463879,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6
463879,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6
461500,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6
461553,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7
460062,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3
460335,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6
459807,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6
462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6
460728,Female,"",39,Yes,Artist,0.0,Low,1.0,Cat_7
462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6
467689,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6
460423,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7
460423,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7
459590,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6
459590,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6
464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4
463049,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6
460458,Female,No,41,No,Marketing,1.0,Low,"",Cat_3
460458,Female,No,41,No,Marketing,1.0,Low,"",Cat_3
462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6
462574,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_4
465761,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4
463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4
463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4
463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4
460403,Female,No,56,Yes,Doctor,3.0,Low,1.0,Cat_6
467721,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_4
460624,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6
464320,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6
467687,Male,No,38,Yes,Entertainment,"",Low,4.0,Cat_6
459586,Male,Yes,73,No,Executive,1.0,Low,"",Cat_6
461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6
464225,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3
464225,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3
466665,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6
464926,Female,Yes,46,No,Engineer,0.0,High,3.0,Cat_4
463440,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1
463602,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6
464706,Female,No,32,No,Doctor,1.0,Low,3.0,Cat_4
462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6
462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6
464205,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6
461797,Male,No,30,Yes,Healthcare,1.0,Low,3.0,Cat_6
462361,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4
461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6
461069,Female,No,19,No,Healthcare,"",Low,"",Cat_3
467522,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_6
463327,Male,Yes,40,No,Executive,1.0,Low,5.0,Cat_5
461051,Female,Yes,71,Yes,Entertainment,1.0,Average,2.0,Cat_6
459422,Male,Yes,50,Yes,Entertainment,"",Low,4.0,Cat_6
466473,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_2
464365,Male,No,35,Yes,Artist,"",Low,1.0,Cat_6
460609,Female,No,33,No,Healthcare,"",Low,1.0,Cat_4
459927,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_3
467057,Female,No,50,No,Entertainment,8.0,Low,2.0,Cat_6
467057,Female,No,50,No,Entertainment,8.0,Low,2.0,Cat_6
460845,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6
460845,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6
463805,Female,No,32,No,Doctor,8.0,Low,6.0,Cat_6
466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6
461376,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6
459427,Female,Yes,28,Yes,Healthcare,"",Low,2.0,Cat_6
465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1
462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6
464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4
460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6
464421,Female,Yes,27,No,Marketing,"",High,4.0,Cat_6
464421,Female,Yes,27,No,Marketing,"",High,4.0,Cat_6
460639,Female,Yes,73,Yes,Lawyer,"",Low,5.0,Cat_1
460639,Female,Yes,73,Yes,Lawyer,"",Low,5.0,Cat_1
467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4
465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4
463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2
461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6
466793,Female,"",62,Yes,Artist,4.0,Average,3.0,Cat_6
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3
465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4
459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6
467087,Male,No,68,Yes,Lawyer,0.0,Low,"",Cat_6
467056,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6
461562,Male,Yes,51,Yes,Artist,"",Average,4.0,Cat_2
464175,Female,No,30,No,Healthcare,0.0,Low,"",Cat_6
466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6
459707,Female,Yes,74,Yes,Lawyer,"",Low,"",Cat_6
465779,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_2
465779,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_2
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4
466480,Female,Yes,40,Yes,Artist,"",Average,2.0,Cat_4
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6
460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3
464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6
459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6
460588,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3
460236,Male,No,18,No,Healthcare,8.0,Low,4.0,Cat_6
460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6
464272,Male,No,30,Yes,Artist,9.0,Low,2.0,Cat_6
459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4
467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,Cat_6
462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6
461556,Female,Yes,49,Yes,Engineer,1.0,Average,2.0,Cat_6
460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6
460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6
467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2
467414,Male,No,27,Yes,Healthcare,"",Low,1.0,Cat_6
466742,Male,Yes,45,No,Doctor,8.0,Low,2.0,Cat_3
465930,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6
464821,Female,Yes,56,No,"",0.0,Low,1.0,Cat_4
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6
463213,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6
465845,Female,Yes,40,Yes,Entertainment,"",Low,2.0,Cat_6
465845,Female,Yes,40,Yes,Entertainment,"",Low,2.0,Cat_6
461148,Male,"",37,Yes,Artist,1.0,Average,3.0,Cat_3
462568,Male,Yes,51,Yes,Doctor,"",Low,3.0,Cat_6
465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6
461388,Male,No,21,No,Healthcare,"",Low,5.0,Cat_2
466155,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,""
467176,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_3
466784,Male,No,26,No,Doctor,4.0,Low,"",Cat_6
460320,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6
465463,Female,No,28,No,Doctor,"",Low,5.0,Cat_2
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6
467675,Female,No,39,No,"","",Low,1.0,Cat_6
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6
467172,Male,No,40,"",Artist,8.0,Low,2.0,Cat_6
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3
462108,Female,Yes,27,Yes,Homemaker,"",Average,2.0,Cat_6
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6
465981,Male,No,28,No,Artist,0.0,Low,2.0,Cat_6
465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6
463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6
464764,Female,Yes,60,No,Engineer,1.0,High,9.0,Cat_4
460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6
463284,Female,Yes,60,Yes,Engineer,0.0,Low,"",Cat_3
466013,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6
463915,Female,No,21,Yes,Healthcare,0.0,Low,5.0,Cat_2
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_7
464722,Male,Yes,35,Yes,Doctor,1.0,Low,"",Cat_4
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6
460663,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2
459820,Female,Yes,73,Yes,Artist,"",Average,3.0,Cat_3
467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0,Cat_6
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6
463124,Male,Yes,31,No,Artist,"",Average,2.0,Cat_6
463124,Male,Yes,31,No,Artist,"",Average,2.0,Cat_6
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6
465633,Male,Yes,83,Yes,Executive,"",High,2.0,Cat_6
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2
460617,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_3
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6
465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6
463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0,Cat_6
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6
462820,Male,No,25,No,Entertainment,8.0,Low,9.0,Cat_6
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0,Cat_2
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6
467331,Male,No,27,No,Healthcare,3.0,Low,4.0,Cat_6
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6
463058,Female,No,28,Yes,Homemaker,11.0,Low,1.0,""
463058,Female,No,28,Yes,Homemaker,11.0,Low,1.0,""
459651,Male,Yes,87,Yes,Lawyer,"",Low,1.0,Cat_6
459651,Male,Yes,87,Yes,Lawyer,"",Low,1.0,Cat_6
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,Cat_2
461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
465677,Male,Yes,39,No,Artist,"",Low,2.0,Cat_4
462159,Male,No,43,Yes,Doctor,1.0,Low,"",Cat_6
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,Cat_2
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6
462478,Male,Yes,30,No,Doctor,"",Average,2.0,Cat_4
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0,Cat_6
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4
465650,Female,No,32,No,Marketing,0.0,Low,4.0,Cat_6
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,Cat_6
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,Cat_6
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6
459490,Male,Yes,37,No,Engineer,"",Average,2.0,Cat_6
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6
467858,Male,Yes,59,Yes,Artist,"",Low,4.0,Cat_6
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_2
462297,Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6
462633,Female,"",28,Yes,Doctor,"",High,8.0,Cat_4
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,Cat_6
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6
459254,Male,Yes,57,Yes,Doctor,"",Low,1.0,Cat_6
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6
459026,Male,No,29,No,Healthcare,9.0,Low,3.0,Cat_3
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4
466667,Female,No,42,No,Marketing,5.0,Low,2.0,Cat_6
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,Cat_6
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,Cat_6
465551,Female,Yes,48,Yes,Artist,"",Average,2.0,Cat_3
465551,Female,Yes,48,Yes,Artist,"",Average,2.0,Cat_3
460702,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,Cat_6
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,Cat_6
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
465536,Female,Yes,30,Yes,Doctor,"",Average,2.0,Cat_3
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6
466998,Female,Yes,60,No,Artist,"",Average,3.0,Cat_6
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_2
466312,Female,No,21,No,Healthcare,0.0,Low,3.0,Cat_4
